"ANNEX1_NCBI_TAXID","ANNEX1_NCBI_NAMES","NCBI_GENUS_SUB_TAXID","NCBI_GENUS_SUB_NAMES"
4544,"Poa",1985478,"Poa pseudobulbosa"
4544,"Poa",1985481,"Poa timoleontis"
4544,"Poa",2039743,"Poa prolixior"
4544,"Poa",2057693,"Poa novarae"
4544,"Poa",2060746,"unclassified Poa"
4544,"Poa",2071964,"Poa confinis"
4544,"Poa",2071965,"Poa laxiflora"
4544,"Poa",2071966,"Poa nascopieana"
4544,"Poa",2071967,"Poa suksdorfii"
4544,"Poa",2072143,"Poa jubata"
4544,"Poa",2126364,"Poa biebersteinii"
4544,"Poa",2126365,"Poa dahurica"
4544,"Poa",2126366,"Poa fauriei"
4544,"Poa",2126368,"Poa hylobates"
4544,"Poa",2126369,"Poa ianthina"
4544,"Poa",2126370,"Poa banffiana"
4544,"Poa",2290780,"Poa palustris x Poa nemoralis"
4544,"Poa",2290781,"Poa pratensis x Poa alpigena"
4544,"Poa",2290782,"Poa maroccana"
4544,"Poa",2306255,"Poa faberi"
4544,"Poa",2492436,"Poa arctica x Poa stenantha"
4544,"Poa",2492440,"Poa iconia"
4544,"Poa",2492443,"Poa macroclada"
4544,"Poa",2492444,"Poa unilateralis"
4544,"Poa",2495925,"Poa subgen. Pseudopoa"
4544,"Poa",2527782,"Poa paludigena"
4544,"Poa",2591716,"Poa hitchcockiana"
4544,"Poa",2683633,"Poa crymophila"
4544,"Poa",2683634,"Poa elanata"
4544,"Poa",2683635,"Poa malaca"
4544,"Poa",2683636,"Poa megalothyrsa"
4544,"Poa",2683637,"Poa orinosa"
4544,"Poa",2683638,"Poa pagophila"
4544,"Poa",2683639,"Poa paucifolia"
4544,"Poa",2683640,"Poa sinoglauca"
4544,"Poa",2703953,"Poa subgen. Stenopoa"
4544,"Poa",2725856,"Poa caucasica"
4544,"Poa",2725857,"Poa grandis"
4544,"Poa",2725858,"Poa lipskyi"
4544,"Poa",2725860,"Poa shumushuensis"
4544,"Poa",2725861,"Poa skvortzovii"
4544,"Poa",2725862,"Poa tangii"
4544,"Poa",2725863,"Poa ussuriensis"
4544,"Poa",2793311,"Poa superata x Poa kurtzii"
4544,"Poa",2793332,"Poa colombiana"
4544,"Poa",2793334,"Poa chirripoensis"
4544,"Poa",2793335,"Poa mucuchachensis"
4544,"Poa",2793336,"Poa petrosa"
4544,"Poa",2793337,"Poa trachyphylla"
4544,"Poa",2872218,"Poa bricenoi"
4544,"Poa",2872219,"Poa sanchez-vegae"
4545,"Poa pratensis",52159,"Poa pratensis subsp. angustifolia"
4545,"Poa pratensis",227212,"Poa pratensis subsp. alpigena"
4545,"Poa pratensis",368382,"Poa pratensis subsp. pratensis"
4545,"Poa pratensis",764772,"Poa pratensis subsp. irrigata"
4545,"Poa pratensis",1301409,"Poa pratensis subsp. colpodea"
4550,"Secale cereale",4553,"Secale cereale subsp. vavilovii"
4550,"Secale cereale",155089,"Secale cereale subsp. ancestrale"
4550,"Secale cereale",155090,"Secale cereale subsp. segetale"
4550,"Secale cereale",155091,"Secale cereale subsp. afghanicum"
4550,"Secale cereale",155093,"Secale cereale subsp. dighoricum"
4550,"Secale cereale",318875,"Secale cereale subsp. rigidum"
4550,"Secale cereale",318876,"Secale cereale subsp. tetraploidum"
4557,"Sorghum",4558,"Sorghum bicolor"
4557,"Sorghum",4560,"Sorghum halepense"
4557,"Sorghum",29670,"Sorghum sorghoides"
4557,"Sorghum",29697,"Sorghum australiense"
4557,"Sorghum",29698,"Sorghum laxiflorum"
4557,"Sorghum",29699,"Sorghum macrospermum"
4557,"Sorghum",29701,"Sorghum nitidum"
4557,"Sorghum",29702,"Sorghum purpureosericeum"
4557,"Sorghum",29703,"Sorghum stipoideum"
4557,"Sorghum",29704,"Sorghum versicolor"
4557,"Sorghum",29705,"Sorghum matarankense"
4557,"Sorghum",91524,"Sorghum angustum"
4557,"Sorghum",91525,"Sorghum arundinaceum"
4557,"Sorghum",91526,"Sorghum bulbosum"
4557,"Sorghum",91527,"Sorghum leiocladum"
4557,"Sorghum",91528,"Sorghum timorense"
4557,"Sorghum",132711,"Sorghum propinquum"
4557,"Sorghum",143041,"Sorghum x almum"
4557,"Sorghum",143042,"Sorghum amplum"
4557,"Sorghum",143043,"Sorghum brachypodum"
4557,"Sorghum",143044,"Sorghum ecarinatum"
4557,"Sorghum",143045,"Sorghum exstans"
4557,"Sorghum",143046,"Sorghum grande"
4557,"Sorghum",143047,"Sorghum interjectum"
4557,"Sorghum",143048,"Sorghum intrans"
4557,"Sorghum",143049,"Sorghum plumosum"
4557,"Sorghum",285589,"Sorghum hybrid cultivar"
4557,"Sorghum",1428165,"Sorghum virgatum"
4557,"Sorghum",2003515,"Sorghum mekongense"
4557,"Sorghum",2508055,"unclassified Sorghum"
4557,"Sorghum",2871681,"Sorghum bicolor x Sorghum bicolor subsp. drummondii"
4558,"Sorghum bicolor",171959,"Sorghum bicolor subsp. drummondii"
4562,"Tripsacum",4563,"Tripsacum dactyloides"
4562,"Tripsacum",28910,"Tripsacum andersonii"
4562,"Tripsacum",34179,"Tripsacum australe"
4562,"Tripsacum",47471,"Tripsacum laxum"
4562,"Tripsacum",47472,"Tripsacum maizar"
4562,"Tripsacum",152211,"Tripsacum cundinamarcae"
4562,"Tripsacum",184048,"Tripsacum pilosum"
4562,"Tripsacum",257005,"Tripsacum zopilotense"
4562,"Tripsacum",314010,"Tripsacum latifolium"
4562,"Tripsacum",427340,"Tripsacum bravum"
4562,"Tripsacum",2633999,"unclassified Tripsacum"
4562,"Tripsacum",2837571,"Tripsacum peruvianum"
4563,"Tripsacum dactyloides",314009,"Tripsacum dactyloides var. floridanum"
4563,"Tripsacum dactyloides",427341,"Tripsacum dactyloides var. meridionale"
4565,"Triticum aestivum",69995,"Triticum aestivum var. vavilovii"
4565,"Triticum aestivum",231718,"Triticum aestivum subsp. tibeticum"
4565,"Triticum aestivum",425487,"Triticum aestivum subsp. yunnanense"
4565,"Triticum aestivum",570172,"Triticum aestivum var. albirubrinflatum"
4565,"Triticum aestivum",876344,"Triticum aestivum var. erythrospermum"
4565,"Triticum aestivum",2135794,"Triticum aestivum var. ferrugineum"
4565,"Triticum aestivum",2529935,"Triticum aestivum var. graecum"
4565,"Triticum aestivum",2529936,"Triticum aestivum subsp. hadropyrum"
4565,"Triticum aestivum",2529937,"Triticum aestivum var. lutescens"
4565,"Triticum aestivum",2529938,"Triticum aestivum var. milturum"
4565,"Triticum aestivum",2529939,"Triticum aestivum var. albidum-compactoides"
4565,"Triticum aestivum",2529940,"Triticum aestivum var. aureum"
4565,"Triticum aestivum",2529941,"Triticum aestivum var. suberythrospermum"
4565,"Triticum aestivum",2529942,"Triticum aestivum var. subhostinflatum"
4565,"Triticum aestivum",2529949,"Triticum aestivum var. lutescens-compactoides"
4577,"Zea mays",4579,"Zea mays subsp. mexicana"
4577,"Zea mays",76912,"Zea mays subsp. parviglumis"
4577,"Zea mays",112001,"Zea mays subsp. huehuetenangensis"
4577,"Zea mays",334825,"Zea mays subsp. mays x Zea mays subsp. parviglumis"
4577,"Zea mays",381124,"Zea mays subsp. mays"
4592,"Agropyron",4593,"Agropyron cristatum"
4592,"Agropyron",37717,"Agropyron mongolicum"
4592,"Agropyron",382394,"Agropyron desertorum"
4592,"Agropyron",479944,"Agropyron deweyi"
4592,"Agropyron",479945,"Agropyron fragile"
4592,"Agropyron",479947,"Agropyron michnoi"
4592,"Agropyron",998612,"Agropyron cristatum x Agropyron desertorum"
4592,"Agropyron",1521452,"Agropyron krylovianum"
4592,"Agropyron",1521457,"Agropyron geniculatum"
4592,"Agropyron",2648346,"unclassified Agropyron"
4593,"Agropyron cristatum",37718,"Agropyron cristatum subsp. puberulum"
4593,"Agropyron cristatum",382395,"Agropyron cristatum subsp. ponticum"
4593,"Agropyron cristatum",479948,"Agropyron cristatum subsp. pectinatum"
4593,"Agropyron cristatum",1642919,"Agropyron cristatum subsp. incanum"
4605,"Festuca",4607,"Festuca arizonica"
4605,"Festuca",4608,"Festuca pratensis"
4605,"Festuca",52153,"Festuca rubra"
4605,"Festuca",89681,"Festuca glaucescens"
4605,"Festuca",89682,"Festuca heterophylla"
4605,"Festuca",89683,"Festuca filiformis"
4605,"Festuca",89685,"Festuca subgen. Vulpia"
4605,"Festuca",98746,"Festuca brevipila"
4605,"Festuca",98747,"Festuca glauca"
4605,"Festuca",98748,"Festuca idahoensis"
4605,"Festuca",98749,"Festuca lemanii"
4605,"Festuca",98750,"Festuca ovina"
4605,"Festuca",98752,"Festuca pseudovina"
4605,"Festuca",98753,"Festuca valesiaca"
4605,"Festuca",116550,"Festuca drymeja"
4605,"Festuca",116551,"Festuca lasto"
4605,"Festuca",116552,"Festuca polesica"
4605,"Festuca",116553,"Festuca rupicaprina"
4605,"Festuca",116554,"Festuca scariosa"
4605,"Festuca",145834,"Festuca alpina"
4605,"Festuca",145835,"Festuca altissima"
4605,"Festuca",145836,"Festuca baetica"
4605,"Festuca",145837,"Festuca borderei"
4605,"Festuca",145838,"Festuca capillifolia"
4605,"Festuca",145839,"Festuca coerulescens"
4605,"Festuca",145840,"Festuca durandoi"
4605,"Festuca",145841,"Festuca elegans"
4605,"Festuca",145842,"Festuca eskia"
4605,"Festuca",145844,"Festuca gautieri"
4605,"Festuca",145845,"Festuca glacialis"
4605,"Festuca",145846,"Festuca indigesta"
4605,"Festuca",145848,"Festuca paniculata"
4605,"Festuca",145849,"Festuca pseudoeskia"
4605,"Festuca",145850,"Festuca pyrenaica"
4605,"Festuca",145851,"Festuca quadriflora"
4605,"Festuca",145852,"Festuca triflora"
4605,"Festuca",195959,"Festuca carpatica"
4605,"Festuca",195960,"Festuca burnatii"
4605,"Festuca",195961,"Festuca agustinii"
4605,"Festuca",199740,"Festuca aragonensis"
4605,"Festuca",199741,"Festuca dimorpha"
4605,"Festuca",199742,"Festuca pulchella"
4605,"Festuca",199745,"Festuca spectabilis"
4605,"Festuca",200257,"Festuca delicatula"
4605,"Festuca",200260,"Festuca clementei"
4605,"Festuca",200261,"Festuca frigida"
4605,"Festuca",200262,"Festuca hystrix"
4605,"Festuca",200263,"Festuca juncifolia"
4605,"Festuca",200264,"Festuca longiauriculata"
4605,"Festuca",200265,"Festuca nevadensis"
4605,"Festuca",200266,"Festuca plicata"
4605,"Festuca",200267,"Festuca rivularis"
4605,"Festuca",200268,"Festuca rothmaleri"
4605,"Festuca",200273,"Festuca salzmannii"
4605,"Festuca",200275,"Festuca incurva"
4605,"Festuca",201486,"Festuca iberica"
4605,"Festuca",208424,"Festuca dalmatica"
4605,"Festuca",208425,"Festuca rupicola"
4605,"Festuca",210811,"Festuca ampla"
4605,"Festuca",210812,"Festuca coromotensis"
4605,"Festuca",210813,"Festuca elviae"
4605,"Festuca",211941,"Festuca altaica"
4605,"Festuca",211942,"Festuca californica"
4605,"Festuca",211943,"Festuca queriana"
4605,"Festuca",211963,"Festuca fragilis"
4605,"Festuca",225184,"Festuca javorkae"
4605,"Festuca",225185,"Festuca pallens"
4605,"Festuca",225186,"Festuca pseudodalmatica"
4605,"Festuca",225187,"Festuca stricta"
4605,"Festuca",225188,"Festuca wagneri"
4605,"Festuca",225189,"Festuca vaginata"
4605,"Festuca",254158,"Festuca breviglumis"
4605,"Festuca",272637,"Festuca coxii"
4605,"Festuca",272638,"Festuca ultramafica"
4605,"Festuca",272639,"Festuca luciarum"
4605,"Festuca",272640,"Festuca multinodis"
4605,"Festuca",272641,"Festuca deflexa"
4605,"Festuca",272642,"Festuca madida"
4605,"Festuca",272643,"Festuca contracta"
4605,"Festuca",272644,"Festuca matthewsii"
4605,"Festuca",272649,"Festuca actae"
4605,"Festuca",272650,"Festuca novaezealandiae"
4605,"Festuca",368352,"Festuca baffinensis"
4605,"Festuca",368770,"Festuca roemeri"
4605,"Festuca",368771,"Festuca occidentalis"
4605,"Festuca",370711,"Festuca arvernensis"
4605,"Festuca",370713,"Festuca curvifolia"
4605,"Festuca",370715,"Festuca gracilior"
4605,"Festuca",370717,"Festuca marginata"
4605,"Festuca",370721,"Festuca nigrescens"
4605,"Festuca",370724,"Festuca rivas-martinezii"
4605,"Festuca",370725,"Festuca rectifolia"
4605,"Festuca",370728,"Festuca summilusitana"
4605,"Festuca",370729,"Festuca trichophylla"
4605,"Festuca",370733,"Festuca valentina"
4605,"Festuca",388703,"Festuca floribunda"
4605,"Festuca",391970,"Festuca subverticillata"
4605,"Festuca",395293,"Festuca brachyphylla"
4605,"Festuca",426366,"Festuca idahoensis x Festuca roemeri"
4605,"Festuca",426367,"Festuca idahoensis x Festuca ovina"
4605,"Festuca",464034,"Festuca amethystina"
4605,"Festuca",464035,"Festuca amplissima"
4605,"Festuca",464036,"Festuca andicola"
4605,"Festuca",464037,"Festuca argentina"
4605,"Festuca",464039,"Festuca brevissima"
4605,"Festuca",464040,"Festuca calligera"
4605,"Festuca",464041,"Festuca chimborazensis"
4605,"Festuca",464042,"Festuca cochabambana"
4605,"Festuca",464044,"Festuca cuzcoensis"
4605,"Festuca",464045,"Festuca dichoclada"
4605,"Festuca",464047,"Festuca donax"
4605,"Festuca",464048,"Festuca edlundiae"
4605,"Festuca",464049,"Festuca elata"
4605,"Festuca",464050,"Festuca flacca"
4605,"Festuca",464051,"Festuca francoi"
4605,"Festuca",464052,"Festuca glumosa"
4605,"Festuca",464054,"Festuca halleri"
4605,"Festuca",464055,"Festuca hephaestophila"
4605,"Festuca",464056,"Festuca hintoniana"
4605,"Festuca",464057,"Festuca hyperborea"
4605,"Festuca",464058,"Festuca intercedens"
4605,"Festuca",464059,"Festuca jubata"
4605,"Festuca",464060,"Festuca laevigata"
4605,"Festuca",464061,"Festuca ligulata"
4605,"Festuca",464062,"Festuca longivaginata"
4605,"Festuca",464063,"Festuca melanopsis"
4605,"Festuca",464064,"Festuca modesta"
4605,"Festuca",464065,"Festuca nardifolia"
4605,"Festuca",464066,"Festuca norica"
4605,"Festuca",464068,"Festuca orthophylla"
4605,"Festuca",464069,"Festuca parodiana"
4605,"Festuca",464070,"Festuca parvigluma"
4605,"Festuca",464071,"Festuca patula"
4605,"Festuca",464072,"Festuca petraea"
4605,"Festuca",464073,"Festuca pseudolaxa"
4605,"Festuca",464074,"Festuca purpurascens"
4605,"Festuca",464075,"Festuca richardsonii"
4605,"Festuca",464076,"Festuca rifana"
4605,"Festuca",464077,"Festuca rigescens"
4605,"Festuca",464078,"Festuca saximontana"
4605,"Festuca",464079,"Festuca scabriculmis"
4605,"Festuca",464080,"Festuca subantarctica"
4605,"Festuca",464081,"Festuca subuliflora"
4605,"Festuca",464082,"Festuca thurberi"
4605,"Festuca",464083,"Festuca tolucensis"
4605,"Festuca",464084,"Festuca vaginalis"
4605,"Festuca",464085,"Festuca violacea"
4605,"Festuca",464086,"Festuca viviparoidea"
4605,"Festuca",465555,"Festuca cundinamarcae"
4605,"Festuca",465556,"Festuca ulochaeta"
4605,"Festuca",481247,"Festuca longifolia"
4605,"Festuca",649490,"Festuca extremiorientalis"
4605,"Festuca",649506,"Festuca subulata"
4605,"Festuca",650148,"Festuca aloha"
4605,"Festuca",650149,"Festuca molokaiensis"
4605,"Festuca",669695,"Festuca kolymensis"
4605,"Festuca",669696,"Festuca lenensis"
4605,"Festuca",745661,"Festuca vivipara"
4605,"Festuca",884361,"Festuca yalaensis"
4605,"Festuca",906889,"Festuca tatrae"
4605,"Festuca",906890,"Festuca circummediterranea"
4605,"Festuca",944502,"Festuca simensis"
4605,"Festuca",1155333,"Festuca arenaria"
4605,"Festuca",1227977,"Festuca abyssinica"
4605,"Festuca",1227978,"Festuca scabra"
4605,"Festuca",1227980,"Festuca panciciana"
4605,"Festuca",1234500,"Festuca hallii"
4605,"Festuca",1249140,"Festuca trachyphylla"
4605,"Festuca",1301364,"Festuca prolifera"
4605,"Festuca",1504337,"Festuca hieronymi"
4605,"Festuca",1518965,"Festuca sclerophylla"
4605,"Festuca",1518966,"Festuca spadicea"
4605,"Festuca",1532821,"Festuca alpestris"
4605,"Festuca",1532827,"Festuca laxa"
4605,"Festuca",1532828,"Festuca nitida"
4605,"Festuca",1532829,"Festuca patzkei"
4605,"Festuca",1544611,"Festuca asperula"
4605,"Festuca",1544612,"Festuca muelleri"
4605,"Festuca",1544613,"Festuca plebeia"
4605,"Festuca",1572677,"Festuca armoricana"
4605,"Festuca",1589906,"Festuca africana"
4605,"Festuca",1590840,"Festuca costata"
4605,"Festuca",1685701,"Festuca graniticola"
4605,"Festuca",1685702,"Festuca picoeuropeana"
4605,"Festuca",1698355,"Festuca arietina"
4605,"Festuca",1755057,"Festuca camusiana"
4605,"Festuca",1755058,"Festuca obturbans"
4605,"Festuca",1878978,"Festuca callieri"
4605,"Festuca",1940273,"Festuca humilior"
4605,"Festuca",1971709,"Festuca christianii-bernardii"
4605,"Festuca",2026103,"Festuca pallescens"
4605,"Festuca",2056037,"Festuca asperella"
4605,"Festuca",2056038,"Festuca bajacaliforniana"
4605,"Festuca",2056039,"Festuca benthamiana"
4605,"Festuca",2056040,"Festuca borbonica"
4605,"Festuca",2056041,"Festuca bosniaca"
4605,"Festuca",2056042,"Festuca calabrica"
4605,"Festuca",2056043,"Festuca caprina"
4605,"Festuca",2056044,"Festuca casapaltensis"
4605,"Festuca",2056045,"Festuca caucasica"
4605,"Festuca",2056046,"Festuca chodatiana"
4605,"Festuca",2056047,"Festuca claytonii"
4605,"Festuca",2056048,"Festuca compressifolia"
4605,"Festuca",2056049,"Festuca engleri"
4605,"Festuca",2056050,"Festuca fimbriata"
4605,"Festuca",2056051,"Festuca gilbertiana"
4605,"Festuca",2056052,"Festuca gracillima"
4605,"Festuca",2056053,"Festuca griffithiana"
4605,"Festuca",2056054,"Festuca hubsugulica"
4605,"Festuca",2056055,"Festuca killickii"
4605,"Festuca",2056056,"Festuca komarovii"
4605,"Festuca",2056057,"Festuca longipes"
4605,"Festuca",2056058,"Festuca macrophylla"
4605,"Festuca",2056059,"Festuca magellanica"
4605,"Festuca",2056060,"Festuca mekiste"
4605,"Festuca",2056061,"Festuca nemoralis"
4605,"Festuca",2056062,"Festuca pampeana"
4605,"Festuca",2056063,"Festuca perrieri"
4605,"Festuca",2056064,"Festuca peruviana"
4605,"Festuca",2056065,"Festuca picturata"
4605,"Festuca",2056066,"Festuca pilgeri"
4605,"Festuca",2056067,"Festuca pringlei"
4605,"Festuca",2056068,"Festuca pumila"
4605,"Festuca",2056069,"Festuca pyrogea"
4605,"Festuca",2056070,"Festuca sibirica"
4605,"Festuca",2056071,"Festuca superba"
4605,"Festuca",2056072,"Festuca ventanicola"
4605,"Festuca",2056073,"Festuca vulpioides"
4605,"Festuca",2056074,"Festuca woronowii"
4605,"Festuca",2068068,"unclassified Festuca"
4605,"Festuca",2071923,"Festuca auriculata"
4605,"Festuca",2071924,"Festuca campestris"
4605,"Festuca",2071925,"Festuca frederikseniae"
4605,"Festuca",2071926,"Festuca minutiflora"
4605,"Festuca",2071928,"Festuca viridula"
4605,"Festuca",2071929,"Festuca washingtonica"
4605,"Festuca",2100441,"Festuca sinensis"
4605,"Festuca",2107776,"Festuca kirelowii"
4605,"Festuca",2107777,"Festuca kryloviana"
4605,"Festuca",2107778,"Festuca nitidula"
4605,"Festuca",2306352,"Festuca anatolica"
4605,"Festuca",2306353,"Festuca csikhegyensis"
4605,"Festuca",2306354,"Festuca duvalii"
4605,"Festuca",2306355,"Festuca heteropachys"
4605,"Festuca",2306356,"Festuca psammophila"
4605,"Festuca",2306357,"Festuca pulchra"
4605,"Festuca",2306358,"Festuca rhenana"
4605,"Festuca",2306359,"Festuca tomanii"
4605,"Festuca",2527780,"Festuca paradoxa"
4605,"Festuca",2527786,"Festuca diffusa"
4605,"Festuca",2589372,"Festuca lachenalii"
4605,"Festuca",2591712,"Festuca berteroniana"
4605,"Festuca",2591713,"Festuca maritima"
4605,"Festuca",2604626,"Festuca rubra x Festuca arctica"
4605,"Festuca",2705378,"Festuca valdesii"
4605,"Festuca",2715081,"Festuca caldasii"
4605,"Festuca",2715082,"Festuca fontqueriana"
4605,"Festuca",2715085,"Festuca asplundii"
4605,"Festuca",2715086,"Festuca holubii"
4605,"Festuca",2715087,"Festuca procera"
4605,"Festuca",2715088,"Festuca quadridentata"
4606,"Lolium arundinaceum",211957,"Lolium arundinaceum subsp. fenas"
4606,"Lolium arundinaceum",218136,"Lolium arundinaceum subsp. arundinaceum"
4606,"Lolium arundinaceum",1703812,"Lolium arundinaceum subsp. orientale"
4608,"Festuca pratensis",211961,"Festuca pratensis subsp. apennina"
4608,"Festuca pratensis",1703814,"Festuca pratensis subsp. pratensis"
4641,"Musa acuminata",213592,"Musa acuminata subsp. burmannicoides"
4641,"Musa acuminata",214686,"Musa acuminata subsp. siamea"
4641,"Musa acuminata",214687,"Musa acuminata subsp. malaccensis"
4641,"Musa acuminata",214697,"Musa acuminata AAA Group"
4641,"Musa acuminata",228179,"Musa acuminata subsp. microcarpa"
4641,"Musa acuminata",258441,"Musa acuminata subsp. acuminata"
4641,"Musa acuminata",344755,"Musa acuminata subsp. errans"
4641,"Musa acuminata",487149,"Musa acuminata AAAA Group"
4641,"Musa acuminata",574478,"Musa acuminata subsp. burmannica"
4641,"Musa acuminata",1230170,"Musa acuminata subsp. truncata"
4641,"Musa acuminata",2563115,"Musa acuminata subsp. halabanensis"
4672,"Dioscorea",4673,"Dioscorea japonica"
4672,"Dioscorea",29710,"Dioscorea cayenensis"
4672,"Dioscorea",35874,"Dioscorea bulbifera"
4672,"Dioscorea",49457,"Dioscorea caucasica"
4672,"Dioscorea",50285,"Dioscorea sylvatica"
4672,"Dioscorea",55570,"Dioscorea abyssinica"
4672,"Dioscorea",55571,"Dioscorea alata"
4672,"Dioscorea",55572,"Dioscorea burkilliana"
4672,"Dioscorea",55573,"Dioscorea liebrechtsiana"
4672,"Dioscorea",55574,"Dioscorea minutiflora"
4672,"Dioscorea",55575,"Dioscorea polystachya"
4672,"Dioscorea",55576,"Dioscorea praehensilis"
4672,"Dioscorea",55578,"Dioscorea sansibarensis"
4672,"Dioscorea",55579,"Dioscorea smilacifolia"
4672,"Dioscorea",55580,"Dioscorea togoensis"
4672,"Dioscorea",55581,"Dioscorea trifida"
4672,"Dioscorea",55634,"Dioscorea communis"
4672,"Dioscorea",59030,"Dioscorea balcanica"
4672,"Dioscorea",64475,"Dioscorea tokoro"
4672,"Dioscorea",64476,"Dioscorea tenuipes"
4672,"Dioscorea",64477,"Dioscorea quinquelobata"
4672,"Dioscorea",64699,"Dioscorea gracillima"
4672,"Dioscorea",64700,"Dioscorea nipponica"
4672,"Dioscorea",64701,"Dioscorea septemloba"
4672,"Dioscorea",85194,"Dioscorea polygonoides"
4672,"Dioscorea",143782,"Dioscorea mexicana"
4672,"Dioscorea",145284,"Dioscorea elephantipes"
4672,"Dioscorea",167581,"Dioscorea arachidna"
4672,"Dioscorea",167582,"Dioscorea brachybotrya"
4672,"Dioscorea",167583,"Dioscorea decipiens"
4672,"Dioscorea",167584,"Dioscorea dumetorum"
4672,"Dioscorea",167585,"Dioscorea glabra"
4672,"Dioscorea",167586,"Dioscorea hamiltonii"
4672,"Dioscorea",167587,"Dioscorea hispida"
4672,"Dioscorea",167588,"Dioscorea lanata"
4672,"Dioscorea",167589,"Dioscorea mcvaughii"
4672,"Dioscorea",167590,"Dioscorea membranacea"
4672,"Dioscorea",167591,"Dioscorea minima"
4672,"Dioscorea",167592,"Dioscorea pentaphylla"
4672,"Dioscorea",167593,"Dioscorea schimperiana"
4672,"Dioscorea",167595,"Dioscorea guerrerensis"
